Name,Intelligence,Strength,Speed,Durability,Power,Combat,"Full name",Creator,Alignment,Gender,Height,Weight,"Total Power",hero_names,Agility,"Accelerated Healing","Lantern Power Ring","Dimensional Awareness","Cold Resistance",Durability,Stealth,"Energy Absorption",Flight,"Danger Sense","Underwater breathing",Marksmanship,"Weapons Master","Power Augmentation","Animal Attributes",Longevity,Intelligence,"Super Strength",Cryokinesis,Telepathy,"Energy Armor","Energy Blasts",Duplication,"Size Changing","Density Control",Stamina,"Astral Travel","Audio Control",Dexterity,Omnitrix,"Super Speed",Possession,"Animal Oriented Powers","Weapon-based Powers",Electrokinesis,"Darkforce Manipulation","Death Touch",Teleportation,"Enhanced Senses",Telekinesis,"Energy Beams",Magic,Hyperkinesis,Jump,Clairvoyance,"Dimensional Travel","Power Sense",Shapeshifting,"Peak Human Condition",Immortality,Camouflage,"Element Control",Phasing,"Astral Projection","Electrical Transport","Fire Control",Projection,Summoning,"Enhanced Memory",Reflexes,Invulnerability,"Energy Constructs","Force Fields",Self-Sustenance,Anti-Gravity,Empathy,"Power Nullifier","Radiation Control","Psionic Powers",Elasticity,"Substance Secretion","Elemental Transmogrification",Technopath/Cyberpath,"Photographic Reflexes","Seismic Power",Animation,Precognition,"Mind Control","Fire Resistance","Power Absorption","Enhanced Hearing","Nova Force",Insanity,Hypnokinesis,"Animal Control","Natural Armor",Intangibility,"Enhanced Sight","Molecular Manipulation","Heat Generation",Adaptation,Gliding,"Power Suit","Mind Blast","Probability Manipulation","Gravity Control",Regeneration,"Light Control",Echolocation,Levitation,"Toxin and Disease Control",Banish,"Energy Manipulation","Heat Resistance","Natural Weapons","Time Travel","Enhanced Smell",Illusions,Thirstokinesis,"Hair Manipulation",Illumination,Omnipotent,Cloaking,"Changing Armor","Power Cosmic",Biokinesis,"Water Control","Radiation Immunity","Vision - Telescopic","Toxin and Disease Resistance","Spatial Awareness","Energy Resistance","Telepathy Resistance","Molecular Combustion",Omnilingualism,"Portal Creation",Magnetism,"Mind Control Resistance","Plant Control",Sonar,"Sonic Scream","Time Manipulation","Enhanced Touch","Magic Resistance",Invisibility,Sub-Mariner,"Radiation Absorption","Intuitive aptitude","Vision - Microscopic",Melting,"Wind Control","Super Breath",Wallcrawling,"Vision - Night","Vision - Infrared","Grim Reaping","Matter Absorption","The Force",Resurrection,Terrakinesis,"Vision - Heat",Vitakinesis,"Radar Sense","Qwardian Power Ring","Weather Control","Vision - X-Ray","Vision - Thermal","Web Creation","Reality Warping","Odin Force","Symbiote Costume","Speed Force","Phoenix Force","Molecular Dissipation","Vision - Cryo",Omnipresent,Omniscient
Indigo,90.0,65.0,50.0,50.0,100.0,50.0,-,"DC Comics",neutral,Female,"- // 0 cm","- lb // 0 kg",405.0,Indigo,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ink,75.0,30.0,20.0,40.0,75.0,50.0,"Eric Gitter","Marvel Comics",good,Male,"5'11 // 180 cm","180 lb // 81 kg",290.0,Ink,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Invisible Woman",95.0,10.0,30.0,85.0,95.0,60.0,"Susan Storm Richards","Marvel Comics",good,Female,"5'6 // 168 cm","120 lb // 54 kg",375.0,"Invisible Woman",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Iron Fist",90.0,55.0,35.0,50.0,95.0,100.0,"Daniel Thomas Rand-K'ai","Marvel Comics",good,Male,"5'11 // 180 cm","175 lb // 79 kg",425.0,"Iron Fist",True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Iron Man",100.0,85.0,60.0,85.0,100.0,65.0,"Anthony Edward Stark","Marvel Comics",good,Male,"6'6 // 198 cm","425 lb // 191 kg",495.0,"Iron Man",False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"Iron Monger",95.0,65.0,25.0,90.0,60.0,60.0,"Obadiah Stane","Marvel Comics",bad,Male,"- // 0 cm","4230 lb // 2 tons",395.0,"Iron Monger",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Isis,90.0,50.0,75.0,50.0,50.0,60.0,"Adrianna Tomaz","DC Comics",good,Female,"- // 0 cm","- lb // 0 kg",375.0,Isis,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Jack of Hearts",85.0,55.0,100.0,30.0,80.0,30.0,"Jonathan Hart","Marvel Comics",good,Male,"5'1 // 155 cm","175 lb // 79 kg",380.0,"Jack of Hearts",False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jack-Jack,35.0,35.0,70.0,80.0,100.0,10.0,"Jac-jack Parr","Dark Horse Comics",good,Male,"2'4 // 71 cm","30 lb // 14 kg",330.0,Jack-Jack,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"James T. Kirk",85.0,15.0,20.0,30.0,30.0,75.0,"James Tiberius Kirk","Star Trek",good,Male,"5'10 // 178 cm","170 lb // 77 kg",255.0,"James T. Kirk",False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
